,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,平均タイム差,平均タイム差合計,平均タイム差平均,上り平均,勝率,速度,速度平均,秒タイム,予想タイム,最初コーナー,最終コーナー,コーナー平均,位置取り,前ペース,後ペース,上り-前ペース,上り-後ペース,前ペース-後ペース,前ペース平均,後ペース平均,コーナー平均平均,上り-前ペース平均,上り-後ペース平均,前ペース-後ペース平均,最終コーナーから着順,最初コーナーから着順,最初コーナーから最終コーナー,位置取り平均,最終コーナー平均,最初コーナー平均,最終コーナーから着順平均,最初コーナーから着順平均,最初コーナーから最終コーナー平均,ﾀｲﾑ指数偏差,上り偏差,本番年齢,着差_調整,着差平均_condision,上がりハロン平均,ﾀｲﾑ指数_調整,ﾀｲﾑ指数_調整_合計,ﾀｲﾑ指数3平均
98,98,2016/09/25,4中山6,曇,11.0,産経賞オールカマー(G2),,12,1.0,1,7.0,3,2,福永祐一,56.0,芝2200,良,-9.0,2:11.9,0.0,111.0,5-4-4-3,35.4-35.4,34.6,506(+10),,,ゴールドアクター,2724.0,10,,1399.5062500000001,0.40740740740740733,100.875,0,,,34.7625,0.7692307692307693,16.679302501895375,16.510210862095235,131.9,120.22827868852465,5.0,3.0,4.0,0.4166666666666667,35.4,35.4,-0.7999999999999972,-0.7999999999999972,0.0,35.81249999999999,34.95625,5.39506172839506,-0.9740740740740746,-0.16296296296296317,0.8111111111111114,1.0,3.0,2.0,0.024651853205578257,5.0,5.444444444444445,0.2222222222222222,0.6666666666666666,0.4444444444444444,11.102203770937939,0.9596648543387746,6,0.0,0.28125000000000006,35.177083333333336,31.0,613.0,108.75
99,99,2016/10/09,4東京2,曇,11.0,毎日王冠(G2),,12,3.0,3,48.7,9,10,小牧太,56.0,芝1800,稍,5.0,1:47.8,1.2,103.0,6-5-6,35.8-34.5,35.0,502(0),,,ルージュバック,,11,,770.7,0.5319444444444443,101.125,0,,,34.625,0.5098039215686274,16.697588126159555,16.974567259843777,107.8,120.60549019607846,6.0,6.0,5.666666666666667,0.5,35.8,34.5,-0.7999999999999972,0.5,1.2999999999999972,35.975,34.5875,6.155092592592593,-0.29166666666666646,-0.05000000000000012,0.24166666666666636,-4.0,-4.0,0.0,0.025808338965333664,6.083333333333333,6.194444444444445,-0.4166666666666667,-0.3055555555555556,0.1111111111111111,9.336341648820035,1.1587883145447635,7,1.2,0.7125,35.0625,23.0,850.0,103.75
100,100,2015/11/01,4東京9,晴,11.0,天皇賞(秋)(G1),,18,5.0,9,4.3,2,9,武豊,58,芝2000,良,-9.0,1:59.1,0.7,106.0,2-2-1,36.4-34.0,34.7,500(0),,,ラブリーデイ,,12,,1973.1500000000003,-1.1102230246251566e-17,101.9,0,,,34.760000000000005,0.864406779661017,16.79261125104954,16.921623209711427,119.1,118.99999999999994,2.0,1.0,1.6666666666666667,0.1111111111111111,36.4,34.0,-1.6999999999999957,0.7000000000000028,2.3999999999999986,35.64,34.63,1.3666666666666667,-0.8799999999999997,0.12999999999999973,1.0099999999999993,-8.0,-7.0,1.0,0.008783094587914767,1.3,1.4,-1.3,-1.2,0.1,6.22445191586316,0.9342871945946125,5,0.7,-1.1102230246251566e-17,35.010000000000005,26.0,219.0,108.0
101,101,2016/05/21,2東京9,晴,11.0,メイS(OP),,15,1.0,1,24.0,8,9,横山典弘,54,芝1800,良,-12.0,1:46.3,0.5,103.0,12-12-10,36.2-34.5,33.9,462(+8),,出遅れ,ロジチャリス,,13,,380.72727272727275,0.5819444444444444,93.63636363636364,0,,,34.88636363636363,0.7884615384615384,16.933207902163687,16.23552177102432,106.3,121.78006042296073,12.0,10.0,11.333333333333334,0.8,36.2,34.5,-2.3000000000000043,-0.6000000000000014,1.7000000000000028,36.913636363636364,35.45454545454545,8.520833333333332,-1.7083333333333337,-0.2666666666666669,1.4416666666666669,1.0,3.0,2.0,0.05815642522795469,7.638888888888889,9.055555555555555,3.3333333333333335,4.75,1.4166666666666667,8.971426112190105,1.4546969341403122,7,0.5,0.26136363636363635,35.75151515151515,23.0,497.0,95.0
102,102,2016/06/26,3阪神8,晴,11.0,宝塚記念(G1),,17,8.0,15,28.7,9,6,岩田康誠,58,芝2200,稍,6.0,2:13.5,0.7,109.0,13-13-14-9,34.7-36.8,36.8,480(+3),,,マリアライト,,14,,2218.4142857142856,0.34375,99.71428571428571,0,,,35.142857142857146,0.7346938775510204,16.47940074906367,16.518554522761875,133.5,121.08333333333331,13.0,9.0,12.25,0.7647058823529411,34.7,36.8,2.0999999999999943,0.0,-2.0999999999999943,36.27142857142857,35.34285714285714,8.197916666666666,-1.1875000000000009,-0.27500000000000036,0.9125000000000005,3.0,7.0,4.0,0.03493786695028673,7.25,8.25,2.75,3.75,1.0,12.922370305829642,1.1467614086613933,4,0.7,0.35,35.58571428571428,29.0,169.0,107.5
103,103,2016/08/21,2札幌2,雨,11.0,札幌記念(G2),,16,4.0,7,8.4,3,5,池添謙一,57,芝2000,稍,7.0,2:02.4,0.7,102.0,4-4-3-3,35.6-36.9,37.1,488(-10),,,ネオリアリズム,700.0,15,,1442.15,0.4315789473684211,105.875,0,,,36.1625,0.7368421052631579,16.33986928104575,16.73306307779374,122.4,121.31711711711708,4.0,3.0,3.5,0.25,35.6,36.9,1.5,0.20000000000000284,-1.2999999999999972,35.837500000000006,36.3125,6.364035087719299,0.1421052631578945,-0.157894736842106,-0.30000000000000054,-2.0,-1.0,1.0,0.03426920671775462,5.526315789473684,7.0,0.5789473684210527,2.0526315789473686,1.4736842105263157,11.36430816196041,1.166308278286663,4,0.7,0.48125,36.104166666666664,22.0,300.0,104.0
104,104,2015/10/12,4京都3,晴,11.0,京都大賞典(G2),,10,1.0,1,3.1,1,1,川田将雅,58,芝2400,良,-13.0,2:23.6,-0.2,111.0,5-5-6-6,35.3-33.0,32.3,490(+2),,,(サウンズオブアース),6571.4,1,,2899.615384615385,0.56875,100.46153846153847,0,,,35.284615384615385,0.791907514450867,16.71309192200557,16.62789245065103,143.6,119.91358574610246,5.0,6.0,5.5,0.5,35.3,33.0,-3.0,-0.7000000000000028,2.299999999999997,35.61538461538461,35.30769230769231,4.388888888888888,0.429166666666667,0.12083333333333357,-0.3083333333333334,5.0,4.0,-1.0,0.023545949171229732,4.166666666666667,4.375,-0.3333333333333333,-0.125,0.20833333333333334,13.620572675185137,1.5525462956060285,5,-0.1,0.43846153846153846,35.4025641025641,31.0,497.0,109.25
105,105,2015/10/11,4東京2,曇,11.0,毎日王冠(G2),,13.0,7.0,11,8.8,6,7,戸崎圭太,56,芝1800,良,-10.0,1:46.1,0.5,110.0,10-10-11,35.9-34.0,33.2,476(+3),,,エイシンヒカリ,,2,,1019.7571428571429,0.20416666666666664,107.42857142857143,0,,,34.49999999999999,0.8152173913043478,16.96512723845429,16.712796110155224,106.1,119.83448275862067,10.0,11.0,10.333333333333334,0.7692307692307693,35.9,34.0,-2.6999999999999957,-0.7999999999999972,1.8999999999999986,35.72857142857143,35.285714285714285,7.770833333333335,-1.508333333333334,-0.5749999999999993,0.9333333333333348,4.0,3.0,-1.0,0.038864832614485735,7.666666666666667,7.916666666666667,4.583333333333333,4.833333333333333,0.25,15.930693087512568,0.863048127861892,4,0.5,0.17857142857142855,35.171428571428564,30.0,208.0,110.5
106,106,2015/10/11,4東京2,曇,11.0,毎日王冠(G2),,13,5.0,6,9.2,7,3,蛯名正義,57,芝1800,良,-10.0,1:45.8,0.2,110.0,4-5-5,35.9-34.0,33.7,480(-2),,,エイシンヒカリ,1613.0,3,,4034.4875,0.17499999999999996,103.875,0,,,34.425,0.9279279279279279,17.013232514177695,16.6548792217989,105.8,120.1064516129033,4.0,5.0,4.666666666666667,0.3076923076923077,35.9,34.0,-2.1999999999999957,-0.29999999999999716,1.8999999999999986,36.0625,34.775,5.201388888888889,-1.5749999999999993,-0.22499999999999906,1.3500000000000003,2.0,1.0,-1.0,0.024350552868357633,4.666666666666667,5.416666666666667,2.1666666666666665,2.9166666666666665,0.75,14.236797060172783,0.8416664225593792,4,0.2,0.03750000000000002,35.0875,30.0,228.0,109.75
107,107,2015/09/27,4中山7,晴,11.0,産経賞オールカマー(G2),,15,2.0,3,7.6,3,1,池添謙一,55,芝2200,良,-9.0,2:11.9,-0.2,117.0,10-10-9-8,35.8-34.9,34.1,440(-6),,アオル,(ヌーヴォレコルト),6613.4,4,,1938.0666666666666,0.3142857142857142,96.33333333333333,0,,,34.63333333333333,0.8505747126436781,16.679302501895375,16.549073947173135,131.9,120.65945945945946,10.0,8.0,9.25,0.6666666666666666,35.8,34.9,-1.6999999999999957,-0.7999999999999972,0.8999999999999986,36.24166666666667,35.041666666666664,8.857142857142858,-1.6999999999999993,-0.5142857142857135,1.1857142857142857,7.0,9.0,2.0,0.044371134359931515,7.357142857142857,10.214285714285714,3.9285714285714284,6.785714285714286,2.857142857142857,12.5687443021701,1.4229859060752814,4,-0.1,0.26666666666666666,35.30555555555555,37.0,231.0,107.0
108,108,2015/10/11,4東京2,曇,11.0,毎日王冠(G2),,13,5.0,7,5.0,2,6,Ｍ．デム,54.0,芝1800,良,-10.0,1:46.1,0.5,110.0,13-13-12,35.9-34.0,33.0,456(-4),,出遅れ,エイシンヒカリ,,5,,1514.6799999999998,0.03571428571428571,102.4,0,,,34.08,0.8695652173913043,16.96512723845429,16.76335505726104,106.1,118.7,13.0,12.0,12.666666666666666,1.0,35.9,34.0,-2.8999999999999986,-1.0,1.8999999999999986,35.4,34.660000000000004,7.5,-1.4285714285714286,-0.5428571428571435,0.8857142857142851,6.0,7.0,1.0,0.03716681081264415,6.428571428571429,8.428571428571429,4.142857142857143,6.142857142857143,2.0,11.428445869845996,0.5633327169621871,3,0.5,0.1,34.71333333333333,30.0,112.0,102.75
109,109,2015/10/11,4東京2,曇,11.0,毎日王冠(G2),,13,3.0,3,22.7,9,8,三浦皇成,56.0,芝1800,良,-10.0,1:46.3,0.7,108.0,10-10-10,35.9-34.0,33.6,498(+2),,出遅れ,エイシンヒカリ,,6,,1113.1200000000001,0.5051724137931034,97.8,0,,,34.5,0.49206349206349204,16.933207902163687,16.97703518916626,106.3,121.12815126050421,10.0,10.0,10.0,0.7692307692307693,35.9,34.0,-2.299999999999997,-0.3999999999999986,1.8999999999999986,36.04,34.660000000000004,6.520114942528735,-0.23793103448275882,-0.12758620689655206,0.11034482758620676,2.0,2.0,0.0,0.02613243670644189,6.379310344827586,6.551724137931035,0.2413793103448276,0.41379310344827586,0.1724137931034483,10.239411875471928,1.2708745894942675,6,0.7,0.76,35.06666666666667,28.0,675.0,105.5
110,110,2015/08/08,1札幌3,晴,11.0,札幌日経OP(OP),,11,4.0,4,8.0,5.0,1,ルメール,58,芝2600,良,-15.0,2:38.7,-0.1,109.0,1-1-1-1,37.0-35.0,35.0,518(-6),,,(タマモベストプレイ),2323.1,7,,851.80625,0.598,104.0,0,,,34.24375,0.5801886792452831,16.383112791430374,16.604601492758984,158.7,120.09189189189185,1.0,1.0,1.0,0.09090909090909091,37.0,35.0,-2.0,0.0,2.0,35.868750000000006,35.199999999999996,10.463333333333333,-1.368,-0.5759999999999996,0.7920000000000003,0.0,0.0,0.0,0.05184641405117962,10.16,10.64,3.52,4.0,0.48,10.930928922126963,0.8759525668712232,8,-0.05,0.5531249999999999,35.10416666666667,29.0,588.0,104.5
111,111,2015/10/11,4東京2,曇,11.0,毎日王冠(G2),,13,4.0,4,6.7,4,2,四位洋文,57.0,芝1800,良,-10.0,1:45.8,0.2,111.0,5-5-5,35.9-34.0,33.6,500(+4),,,エイシンヒカリ,2626.0,8,,1207.596153846154,0.3,99.38461538461539,0,,,34.62307692307693,0.8650137741046832,17.013232514177695,16.597509254018476,105.8,120.73905325443789,5.0,5.0,5.0,0.38461538461538464,35.9,34.0,-2.299999999999997,-0.3999999999999986,1.8999999999999986,35.97307692307692,35.05769230769231,7.083333333333332,-1.0866666666666662,-0.38333333333333336,0.7033333333333329,3.0,3.0,0.0,0.03336349616534422,6.633333333333334,7.133333333333334,3.066666666666667,3.566666666666667,0.5,11.392441403133455,0.9900651131111485,6,0.2,0.17692307692307693,35.217948717948715,31.0,567.0,109.5
112,112,2015/10/11,4東京2,曇,11.0,毎日王冠(G2),,13,8.0,13,4.9,1,1,武豊,56,芝1800,良,-10.0,1:45.6,-0.2,111.0,1-1-1,35.9-34.0,34.0,500(+6),,,(ディサイファ),6591.0,9,,2192.388888888889,-0.07777777777777778,101.44444444444444,0,,,34.76666666666667,0.9207920792079208,17.045454545454547,16.93595787178497,105.6,118.95,1.0,1.0,1.0,0.07692307692307693,35.9,34.0,-1.8999999999999986,0.0,1.8999999999999986,35.555555555555564,34.7,1.3333333333333333,-0.7888888888888891,0.06666666666666604,0.8555555555555551,0.0,0.0,0.0,0.009073122930330536,1.3333333333333333,1.3333333333333333,-0.5555555555555556,-0.5555555555555556,0.0,6.503076195155644,0.9541488353501252,4,-0.1,-0.07777777777777778,35.00740740740741,31.0,193.0,106.75
113,113,2015/10/11,4東京2,曇,11.0,毎日王冠(G2),,13.0,8.0,12,8.6,5,10,北村宏司,58.0,芝1800,良,-10.0,1:46.4,0.8,107.0,12-12-12,35.9-34.0,33.3,500(0),,出脚鈍い,エイシンヒカリ,,10,,1897.5357142857142,0.375,97.28571428571429,0,,,34.33571428571428,0.8465909090909091,16.917293233082706,16.51329374180997,106.4,121.45324675324675,12.0,12.0,12.0,0.9230769230769231,35.9,34.0,-2.6000000000000014,-0.7000000000000028,1.8999999999999986,36.7,34.98571428571428,9.854166666666666,-2.2187499999999996,-0.6999999999999997,1.5187499999999998,2.0,2.0,0.0,0.048776745107473915,9.5625,9.875,5.9375,6.25,0.3125,14.580405868634715,1.1193176369191804,6,0.8,0.2571428571428571,35.340476190476195,27.0,295.0,110.0
114,114,2015/05/03,3京都4,晴,11.0,天皇賞(春)(G1),,17,8.0,17,5.4,3,15,岩田康誠,58,芝3200,良,-18.0,3:17.5,2.8,95.0,6-6-7-10,36.1-35.3,37.4,470(-2),,出遅れ,ゴールドシップ,,11,,616.9666666666667,0.34090909090909094,86.83333333333333,0,,,34.666666666666664,0.8641975308641975,16.20253164556962,16.453289650516922,197.5,121.64239130434784,6.0,10.0,7.25,0.35294117647058826,36.1,35.3,1.2999999999999972,2.1000000000000014,0.8000000000000043,36.23333333333334,35.166666666666664,7.068181818181818,-0.6363636363636354,-0.29999999999999843,0.3363636363636369,-5.0,-9.0,-4.0,0.03597400476678206,6.636363636363637,7.454545454545454,2.6363636363636362,3.4545454545454546,0.8181818181818182,16.434001000635508,0.9931711276959719,4,2.8,0.09166666666666667,35.35555555555556,15.0,169.0,107.5
115,115,2015/08/23,2札幌2,晴,11.0,札幌記念(G2),,15,4.0,7,4.6,3,6,川田将雅,57.0,芝2000,良,-13.0,1:59.2,0.2,108.0,9-9-9-4,35.1-36.2,35.4,500(+8),,,ディサイファ,,12,,1300.4333333333332,0.2795454545454546,96.83333333333333,0,,,34.94166666666667,0.841726618705036,16.778523489932887,16.39851995654017,119.2,121.01093750000001,9.0,4.0,7.75,0.6,35.1,36.2,0.29999999999999716,-0.8000000000000043,-1.1000000000000014,36.550000000000004,35.225,6.3522727272727275,-1.186363636363637,-0.28636363636363654,0.9000000000000004,-2.0,3.0,5.0,0.03689666086738528,5.7727272727272725,6.545454545454546,2.3181818181818183,3.090909090909091,0.7727272727272727,10.964282965391744,0.897170515474861,5,0.2,0.1625,35.57222222222222,28.0,432.0,107.75
116,116,2015/10/12,4京都3,晴,11.0,京都大賞典(G2),,10.0,7.0,7,8.1,5,3,蛯名正義,56.0,芝2400,良,-13.0,2:23.9,0.3,109.0,2-2-2-2,35.3-33.0,33.2,462(+6),,,ラブリーデイ,1610.2,13,,1001.3909090909092,0.3766666666666667,97.18181818181819,0,,,34.763636363636365,0.7940074906367042,16.67824878387769,16.558195858962755,143.9,120.68139255702278,2.0,2.0,2.0,0.2,35.3,33.0,-2.0999999999999943,0.20000000000000284,2.299999999999997,36.168181818181814,34.827272727272735,4.083333333333333,-0.7666666666666668,0.06333333333333258,0.8299999999999994,-1.0,-1.0,0.0,0.022736880122292955,4.0,4.0,0.13333333333333333,0.13333333333333333,0.0,9.469376679223828,1.4010327690597342,7,0.3,0.23636363636363636,35.25303030303031,29.0,549.0,106.0
117,117,2015/09/06,2新潟12,雨,11.0,新潟記念(G3),,18,4.0,7,10.7,7,6,小牧太,58.0,芝2000,稍,2.0,1:58.9,0.7,109.0,13-13,35.5-35.1,34.0,486(+18),,出遅れ,パッションダンス,,14,,848.1458333333334,0.2934210526315789,104.54166666666667,0,,,34.75833333333332,0.789308176100629,16.82085786375105,16.680796364460026,118.9,120.35989794583288,13.0,13.0,13.0,0.7222222222222222,35.5,35.1,-1.5,-1.1000000000000014,0.3999999999999986,35.78333333333334,35.38333333333333,9.379385964912279,-1.0605263157894744,-0.657894736842106,0.40263157894736845,7.0,7.0,0.0,0.05007714846088006,7.947368421052632,10.078947368421053,4.526315789473684,6.657894736842105,2.1315789473684212,7.3305535344631725,0.9063730816008516,7,0.7,0.38124999999999987,35.30833333333334,29.0,852.0,107.75
118,118,2015/08/23,2札幌2,晴,11.0,札幌記念(G2),,15,3.0,4,9.6,4,3,岩田康誠,57.0,芝2000,良,-13.0,1:59.0,0.0,110.0,11-10-9-8,35.1-36.2,35.1,450(+2),,,ディサイファ,1715.0,15,,745.1888888888889,0.3961538461538462,97.44444444444444,0,,,34.86666666666667,0.76,16.80672268907563,16.436711765066345,119.0,121.33050847457632,11.0,8.0,9.5,0.7333333333333333,35.1,36.2,0.0,-1.1000000000000014,-1.1000000000000014,36.5,35.60555555555555,9.342948717948717,-1.2307692307692313,-0.58846153846154,0.6423076923076914,5.0,8.0,3.0,0.05663022450049315,8.384615384615385,10.115384615384615,3.6538461538461537,5.384615384615385,1.7307692307692308,9.86840714267544,1.15752443852765,5,0.0,0.19444444444444445,35.657407407407405,30.0,456.0,108.0
119,119,2015/10/12,4京都3,晴,11.0,京都大賞典(G2),,10.0,2.0,2,6.1,4,6,ルメール,57.0,芝2400,良,-13.0,2:24.3,0.7,106.0,6-6-6-7,35.3-33.0,32.9,494(+12),,,ラブリーデイ,,16,,1070.442857142857,0.4066666666666667,91.14285714285714,0,,,34.82857142857143,0.6770833333333334,16.63201663201663,16.492479007022897,144.3,121.03833333333331,6.0,7.0,6.25,0.6,35.3,33.0,-2.3999999999999986,-0.10000000000000142,2.299999999999997,36.4,35.285714285714285,8.272222222222222,-1.266666666666667,-0.2466666666666664,1.0200000000000007,1.0,0.0,-1.0,0.038281397643044786,7.666666666666667,8.533333333333333,2.466666666666667,3.3333333333333335,0.8666666666666667,17.751320373425745,0.7663835527984668,4,0.7,0.32857142857142857,35.50476190476191,26.0,235.0,106.25
120,120,2015/05/31,2東京12,晴,10.0,東京優駿(G1),,18,6.0,11,6.3,3,3,ルメール,57,芝2400,良,-14.0,2:23.5,0.3,111.0,14-14-14-13,35.4-34.6,33.8,470(-4),,出遅れ,ドゥラメンテ,5463.1,17,,2305.975,0.16,94.75,0,,,34.375,0.9019607843137255,16.72473867595819,16.60234144378966,143.5,120.02000000000007,14.0,13.0,13.75,0.7777777777777778,35.4,34.6,-1.6000000000000014,-0.8000000000000043,0.7999999999999972,36.2,34.975,9.4,-1.7800000000000011,-0.6400000000000006,1.1400000000000006,10.0,11.0,1.0,0.04203984979720703,8.8,9.2,6.4,6.8,0.4,14.644870167475784,0.7874007874011828,3,0.3,0.125,35.18333333333333,31.0,90.0,105.0
121,121,2015/10/11,4東京2,曇,11.0,毎日王冠(G2),,13,4.0,5,5.6,3,9,横山典弘,56,芝1800,良,-10.0,1:46.3,0.7,105.0,2-2-2,35.9-34.0,34.4,504(+2),,,エイシンヒカリ,,18,,408.51666666666665,0.3428571428571429,95.0,0,,,34.9,0.7647058823529411,16.933207902163687,16.782519076177515,106.3,120.15084745762707,2.0,2.0,2.0,0.15384615384615385,35.9,34.0,-1.5,0.3999999999999986,1.8999999999999986,35.96666666666666,34.75,8.940476190476192,-1.3285714285714272,-0.2857142857142862,1.042857142857141,-7.0,-7.0,0.0,0.04253874319230792,8.285714285714286,9.714285714285714,4.142857142857143,5.571428571428571,1.4285714285714286,8.529686720833041,1.048724092515387,6,0.7,0.575,35.20555555555556,25.0,273.0,108.25
122,122,2014/10/12,4東京2,晴,11.0,毎日王冠(G2),,15.0,5.0,8,8.3,5,3,北村宏司,56.0,芝1800,良,-15.0,1:45.3,0.1,109.0,11-11-10,35.4-34.3,33.2,508(+10),,,エアソミュール,1616.0,1,,1091.209090909091,0.29583333333333334,94.36363636363636,0,,,34.309090909090905,0.8880597014925373,17.094017094017094,16.479469269828424,105.3,122.11538461538467,11.0,10.0,10.666666666666666,0.7333333333333333,35.4,34.3,-2.1999999999999957,-1.0999999999999943,1.1000000000000014,36.80909090909091,34.91818181818182,8.70138888888889,-2.3916666666666657,-0.6999999999999987,1.691666666666667,7.0,8.0,1.0,0.045964473337069024,8.583333333333334,8.666666666666666,5.25,5.333333333333333,0.08333333333333333,15.081239570481218,1.1027131682178035,5,0.1,0.17727272727272728,35.345454545454544,29.0,175.0,106.5
123,123,2014/06/29,3阪神8,曇,11.0,宝塚記念(G1),,12.0,5.0,6,4.1,3,9,川田将雅,56.0,芝2200,良,12.0,2:15.1,1.2,103.0,4-5-6-6,36.4-35.6,36.2,468(0),,,ゴールドシップ,,2,,3850.5333333333333,0.2178571428571429,104.83333333333333,0,,,34.800000000000004,0.7837837837837838,16.28423390081421,16.57561860120535,135.1,120.36879999999991,4.0,6.0,5.25,0.3333333333333333,36.4,35.6,-0.19999999999999574,0.6000000000000014,0.7999999999999972,36.23333333333333,35.28333333333334,5.535714285714286,-1.5142857142857136,-0.6642857142857136,0.8499999999999999,-3.0,-5.0,-2.0,0.02198969662921821,5.928571428571429,5.214285714285714,3.5,2.7857142857142856,-0.7142857142857143,14.421588755134513,1.1132335284606234,5,1.2,0.48333333333333334,35.4388888888889,23.0,280.0,106.0
124,124,2014/09/21,3新潟4,晴,11.0,朝日セントライト記念(G2),,18.0,3.0,5,1.4,1,1,蛯名正義,56.0,芝2200,良,0.0,2:11.7,-0.2,108.0,4-6-6-6,35.1-36.0,35.4,474(+6),,,(トゥザワールド),5334.4,3,,5341.66,0.012499999999999994,100.4,0,,,34.260000000000005,1.0,16.704631738800305,16.658770764099327,131.7,119.66071428571428,4.0,6.0,5.5,0.2222222222222222,35.1,36.0,0.29999999999999716,-0.6000000000000014,-0.8999999999999986,35.739999999999995,34.7,5.5625,-1.6374999999999993,-0.34999999999999787,1.2875000000000014,5.0,3.0,-2.0,0.025191190855427138,5.125,5.75,3.875,4.5,0.625,14.555979637588003,0.5724109721062769,3,-0.1,-0.08,34.9,28.0,109.0,104.0
125,125,2014/08/24,2札幌2,晴,11.0,札幌記念(G2),,14.0,7.0,11,21.5,6,4,古川吉洋,57.0,芝2000,良,-3.0,2:00.1,1.0,111.0,10-10-9-7,34.9-36.3,36.5,454(-6),,,ハープスター,980.0,4,,740.6368421052631,0.5937499999999999,90.94736842105263,0,,,35.74736842105263,0.8288973384030418,16.65278934221482,16.420847691743944,120.1,121.52338709677413,10.0,7.0,9.0,0.7142857142857143,34.9,36.3,1.6000000000000014,0.20000000000000284,-1.3999999999999986,35.9578947368421,35.82631578947368,6.260416666666667,0.2541666666666666,-0.04583333333333369,-0.30000000000000027,3.0,6.0,3.0,0.0318675688982162,5.541666666666667,6.625,1.8333333333333333,2.9166666666666665,1.0833333333333333,13.79425967567669,1.63878003404972,5,1.0,0.5078947368421053,35.84385964912281,31.0,316.0,106.75
126,126,2014/10/14,4京都3,曇,11.0,京都大賞典(G2),,12.0,8.0,12,8.1,4,4,岩田康誠,57.0,芝2400,良,-10.0,2:24.5,0.3,108.0,11-11-10-9,36.3-35.1,33.5,514(0),,,ラストインパクト,930.0,5,,744.2916666666666,0.7871428571428571,94.75,0,,,35.48749999999999,0.6476190476190476,16.608996539792386,16.401068160982746,144.5,121.47982005141388,11.0,9.0,10.25,0.9166666666666666,36.3,35.1,-2.799999999999997,-1.6000000000000014,1.1999999999999957,35.89583333333334,35.512499999999996,7.552380952380953,-0.4685714285714289,-8.120488408686859e-16,0.46857142857142814,5.0,7.0,2.0,0.043479855482745695,7.0,8.114285714285714,1.3714285714285714,2.4857142857142858,1.1142857142857143,12.704500029031221,1.4453709635322767,6,0.3,0.74375,35.631944444444436,28.0,570.0,104.75
