,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
34,34,2012/02/19,2京都8,晴,10.0,河原町S(1600万下),,16,7.0,14,5.0,3.0,8,安藤勝己,57.0,ダ1400,良,3.0,1:25.1,0.9,91.0,12-9,35.3-36.8,36.6,506(0),,,メイショウマシュウ,0.0,7,32162.1,918.9171428571428,0.20857142857142857,101.6
35,35,2015/05/31,3京都12,晴,10.0,安土城S(OP),,17,4.0,8,1.7,1,1,浜中俊,55.0,芝1400,良,-16.0,1:19.0,-0.2,118.0,7-6,34.0-34.0,33.1,468(-4),,,(ホウライアキコ),2237.1,9,24435.5,939.8269230769231,0.22692307692307695,101.6923076923077
36,36,2015/01/05,1中山2,晴,11.0,ジャニュアリーS(OP),,16,4.0,8,9.7,6,8,田辺裕信,57,ダ1200,良,1.0,1:11.3,0.9,104.0,7-8,33.8-36.6,36.8,490(+6),,,レーザーバレット,0.0,10,21257.8,531.4449999999999,0.36500000000000005,99.175
37,37,2016/03/05,2中山3,曇,11.0,夕刊フジオーシャンS(G3),,16,1.0,2,8.7,4,2,酒井学,56.0,芝1200,良,-8.0,1:07.7,0.2,111.0,1-1,32.7-34.8,35.0,482(+2),,好発,エイシンブルズアイ,1616.2,11,37010.899999999994,1276.2379310344825,0.4310344827586208,101.93103448275862
38,38,2013/01/12,1中山3,晴,11.0,フェアリーS(G3),,16,6.0,11,21.5,5,2,横山典弘,54,芝1600,良,-7.0,1:34.7,0.0,94.0,4-3-3,35.7-35.0,34.8,492(+2),,出遅れ,クラウンロゼ,1418.0,13,13923.8,1160.3166666666666,0.45,97.25
39,39,2014/09/13,4阪神1,晴,1.0,2歳未勝利,,16,3.0,6,6.7,2,5,浜中俊,54.0,ダ1400,良,-7.0,1:27.0,0.8,63.0,4-3,34.4-39.5,39.9,480(+4),,,メイショウオオラカ,50.0,14,8502.1,447.4789473684211,0.4421052631578948,87.57894736842105
40,40,2016/03/05,2中山3,曇,11.0,夕刊フジオーシャンS(G3),,16,4.0,8,25.3,9,16,柴山雄一,56,芝1200,良,-8.0,1:08.5,1.0,99.0,10-10,32.7-34.8,35.1,466(0),,直線不利,エイシンブルズアイ,0.0,15,22943.899999999998,395.58448275862065,0.44482758620689666,99.55172413793103
41,41,2015/10/03,4阪神8,晴,10.0,芦屋川特別(1000万下),,16,4.0,7,14.0,6,6,中井裕二,57,芝1200,良,-5.0,1:09.3,0.4,92.0,1-1,33.8-35.1,35.5,496(+12),,,エリーティアラ,0.0,16,10370.0,576.1111111111111,0.6333333333333333,86.66666666666667
42,42,2014/11/16,5東京4,晴,11.0,オーロC(OP),,17,1.0,2,21.6,7,8,横山和生,57.0,芝1400,良,-10.0,1:20.5,0.3,107.0,1-1,34.2-34.7,35.0,484(-4),,,ダノンプログラマー,0.0,17,31148.399999999998,973.3874999999999,0.41250000000000003,101.09375
43,43,2015/06/21,3阪神6,晴,11.0,米子S(OP),,10,4.0,4,3.7,2,8,川島信二,56.0,芝1600,良,-5.0,1:35.5,1.5,87.0,6-5,35.5-34.6,35.8,456(-4),,出遅れ,スマートレイアー,0.0,18,12704.5,668.6578947368421,0.4052631578947368,97.47368421052632
44,44,2012/03/25,1中京8,晴,11.0,高松宮記念(G1),,18.0,1.0,1,2.4,1,3,福永祐一,57,芝1200,良,20.0,1:10.4,0.1,110.0,4-4,34.5-35.8,35.4,500(0),,,カレンチャン,2455.8,1,44540.799999999996,3181.485714285714,-0.1857142857142857,104.35714285714286
45,45,2012/07/01,2中京2,雨,11.0,CBC賞(G3),,17.0,6.0,12,4.3,1,3,横山典弘,59.0,芝1200,重,-3.0,1:08.9,0.2,108.0,8-9,33.7-35.0,34.4,534(-2),,,マジンプロスパー,958.7,5,32444.5,1247.8653846153845,0.27692307692307694,102.38461538461539
46,46,2011/03/26,2阪神1,晴,6.0,4歳以上500万下,,16.0,6.0,12,9.5,6.0,6,浜中俊,57.0,ダ1400,良,5.0,1:26.3,1.2,84.0,3-2,34.4-38.4,39.4,504(+4),,,マジックアロー,0.0,6,16453.6,783.5047619047618,0.2523809523809524,98.0
47,47,2010/08/14,2小倉1,曇,4.0,2歳新馬,,10.0,5.0,5,1.6,1,1,福永祐一,54,芝1200,良,0.0,1:09.2,-0.3,85.0,2-2,33.8-35.4,35.2,428(0),,,(グレートヴァリュー),700.0,7,15321.6,510.72,0.3266666666666665,98.03333333333333
48,48,2012/09/30,4中山9,晴,11.0,スプリンターズS(G1),,16.0,1.0,2,39.5,12,11,蛯名正義,57,芝1200,良,-19.0,1:07.4,0.7,104.0,8-5,32.7-34.0,34.1,458(+4),,,ロードカナロア,0.0,8,24823.5,954.75,0.44999999999999996,103.11538461538461
49,49,2011/10/02,4中山8,曇,11.0,スプリンターズS(G1),,15.0,3.0,6,16.6,5,7,吉田豊,57,芝1200,良,-8.0,1:08.0,0.6,106.0,12-12,33.0-34.4,33.9,502(+8),,出遅れ,カレンチャン,0.0,9,47023.700000000004,1237.4657894736843,0.3999999999999999,105.63157894736842
