,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
319,319,2015/11/23,5東京7,曇,2,2歳未勝利,,16,1,1,25.6,8,15,ベリー,54,ダ1300,良,2.0,1:23.7,4.8,32.0,2-2,29.6-36.8,41.5,432(-2),,,クリムゾンバローズ,0.0,8,1325.0,94.64285714285714,1.1571428571428573,76.42857142857143
320,320,2015/12/12,4中京3,晴,2,3歳以上500万下,,16,6,12,16.0,6,11,西村太一,54,ダ1400,重,-7,1:26.2,1.1,76,14-15,34.2-38.4,38.1,444(0),,,デルマアラレチャン,0.0,10,5160.2,135.79473684210527,0.4868421052631579,85.65789473684211
321,321,2016/10/30,4京都9,晴,12,3歳以上1000万下,,16,4,7,23.0,9,12,勝浦正樹,55,ダ1400,良,-2,1:25.5,1.3,81,15-16,34.3-38.0,37.2,466(-8),,出遅れ,ヒロブレイブ,0.0,12,5994.3,222.01111111111112,0.5111111111111112,90.70370370370371
322,322,2016/07/24,2函館6,曇,11,函館2歳S(G3),,16,2,4,27.4,8,4,古川吉洋,54,芝1200,良,-14,1:09.6,0.4,89,7-7,33.5-35.7,35.5,454(0),,出遅れ,レヴァンテライオン,470.0,13,1890.0,270.0,0.5428571428571429,83.85714285714286
323,323,2017/04/29,1新潟1,曇,5,3歳未勝利,,16,3,6,3.9,2,5,吉田隼人,54,芝1600,良,-5,1:35.7,0.6,74,3-3,36.3-33.5,33.9,406(-2),,,テーオービクトリー,50.0,6,535.0,107.0,0.32,78.8
324,324,2017/05/16,川崎,曇,8,エメラルドフラワー賞,,12,5,5,2.9,2,12,大野拓弥,54,ダ1400,稍,10,1:34.9,2.9,27,10-10-6-11,39.2-40.6,42.7,438(-2),,,コスモグラブ,0.0,9,360.0,36.0,1.18,61.3
325,325,2015/11/23,5東京7,曇,5,2歳新馬,,18,4,7,3.0,1,5,Ｍ．デム,54,芝1600,良,-9,1:39.8,0.1,57,5-4,37.9-34.9,34.6,476(0),,出遅れ,ハマヒルガオ,70.0,4,5808.0,363.0,0.1875,90.5625
326,326,2015/10/25,3新潟4,晴,6,3歳以上500万下,,15,2,2,41.8,10.0,4,丸山元気,53,ダ1200,稍,-4,1:12.4,0.3,83,3-4,33.8-38.3,38.3,472(+2),,,エイシンバランサー,110.0,5,3308.6,137.85833333333332,0.75,80.25
327,327,2016/06/18,3東京5,晴,10,相模湖特別(1000万下),,11,8,10,4.6,2,8,ベリー,55,芝1400,良,-13,1:21.3,0.7,99,7-7,35.7-33.6,33.6,462(0),,出遅れ,グランシルク,0.0,7,5994.3,230.55,0.4961538461538462,90.57692307692308
328,328,2015/11/01,3福島2,晴,7,3歳以上500万下,,16,1,2,37.1,11,3,津村明秀,53,芝1200,良,-9,1:08.8,0.4,94,10-8,33.9-34.5,34.2,444(+14),,出遅れ,ハッピーノリチャン,180.0,8,5160.2,139.46486486486486,0.481081081081081,85.4054054054054
329,329,2017/07/02,1函館6,晴,12,道新スポーツ杯(1000万下),,10,7,8,18.1,7,10,ルメール,57,芝1200,良,-13,1:10.2,1.6,75,2-5,34.3-34.3,35.8,520(-8),,,デアレガーロ,0.0,9,4421.1,192.2217391304348,0.7695652173913045,87.1304347826087
330,330,2016/04/02,3中山3,曇,3,3歳未勝利,,16,1,1,78.4,10.0,7,伴啓太,54,ダ1800,稍,0,1:57.8,1.5,63,4-3-4-5,37.7-40.2,41.3,456(+6),,,ブレスアロット,0.0,5,715.0,32.5,0.8363636363636363,64.5
331,331,2016/03/20,2中山7,晴,6,3歳500万下,,15,5,9,19.2,7.0,1,シュタル,56,芝1600,稍,1,1:34.6,-0.1,101,3-3-3,34.9-36.2,35.7,514(-6),,,(ヒーズインラブ),720.0,7,2085.4,139.02666666666667,1.1200000000000003,81.53333333333333
332,332,2016/03/03,川崎,晴,10,マーチスター賞,,14,8,14,190.5,12.0,12,長岡禎仁,57,ダ1600,良,-2.0,1:46.4,2.7,46.0,7-7-7-12,36.3-41.2,43.1,527(-7),,,チャンピオンゴッド,0.0,13,600.0,40.0,2.586666666666667,62.2
333,333,2016/08/07,1札幌4,晴,5,2歳新馬,,10,4,4,12.3,5,6,丸山元気,54,芝1800,良,-11,1:54.6,1.0,50,2-2-2-2,37.5-35.9,36.8,440(0),,,インヴィクタ,0.0,13,0.0,0.0,1.4,54.0
334,334,2016/03/21,2中山8,曇,5,3歳未勝利,,16,6,11,11.7,6,3,内田博幸,54,芝1600,良,-1.0,1:35.8,0.1,87.0,8-8-7,35.7-36.0,35.4,436(0),,,ローレルジャック,130.0,4,1457.0,112.07692307692308,0.4307692307692308,79.84615384615384
335,335,2015/11/07,5京都1,曇,3,2歳未勝利,,11,4,4,6.7,5.0,9,北村友一,55,ダ1800,良,-6.0,1:57.9,3.1,43.0,5-5-8-9,36.1-39.7,41.7,474(+8),,,ダイナミックアロー,0.0,7,355.0,44.375,1.5375,61.875
336,336,2016/07/03,1函館6,晴,3,3歳未勝利,,13,5,6,22.8,6,13,藤岡佑介,54,ダ1700,不,-22.0,1:50.3,6.2,39.0,1-1-10-11,28.6-37.4,42.5,444(-6),,,ハギノスノーボール,0.0,8,200.0,33.333333333333336,1.6666666666666667,70.0
337,337,2016/07/02,1函館5,曇,4,3歳未勝利,,16,4,7,98.3,10.0,8,原田和真,53,芝2000,良,-18.0,2:03.1,1.1,75.0,8-8-10-8,35.6-35.5,35.8,454(0),,,ドルフィンマーク,0.0,14,0.0,0.0,1.7285714285714289,64.42857142857143
338,338,2014/06/14,1函館1,曇,5,2歳新馬,,14,5,7,25.2,9,10,柴山雄一,54,芝1000,稍,-11,0:58.9,1.4,65,13-12,34.5-34.5,33.9,430(0),,,スルターナ,0.0,2,4410.2,152.0758620689655,0.4413793103448277,83.37931034482759
339,339,2014/11/09,4福島2,小雨,8,3歳以上500万下,,15,4,7,38.0,8,10,花田大昂,55,ダ1700,良,2.0,1:48.3,1.7,76.0,8-8-7-7,30.4-38.7,39.7,450(+4),,,ローレルアルトス,0.0,4,1256.2,48.315384615384616,0.8923076923076925,84.11538461538461
340,340,2016/01/09,1中山2,晴,12,4歳以上500万下,,16,1,2,6.4,4,8,松岡正海,55,芝1600,良,-10,1:35.4,0.9,82,6-4-4,35.4-35.0,35.6,456(+2),,,ミッキージョイ,0.0,5,2931.6,183.225,0.5125,85.8125
341,341,2014/11/22,5京都5,晴,4,2歳未勝利,,17,1,2,23.0,6,10,北村友一,55,芝2000,良,-13,2:02.0,0.9,72,1-1-1-1,35.6-35.7,36.6,486(+2),,,ドラゴンマジック,0.0,7,1650.0,75.0,0.7045454545454545,76.18181818181819
342,342,2016/07/30,1札幌1,曇,4,3歳未勝利,,11,8,11,8.6,5,3,古川吉洋,54,ダ1700,重,-7,1:46.9,0.5,80,4-7-5-4,30.0-38.3,38.5,448(-4),,,ウインドオブホープ,120.0,8,1275.0,159.375,0.3375,78.125
