,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,上り平均,勝率
83,83,2021/11/13,高知,晴,8,祝!スズオコマ特別,,11,5,5,232.6,11,10,木村直輝,56,ダ1600,重,1,1:52.0,4.5,-3,6-6-7-10,0.0-41.1,44.4,518(+1),,,カズマッカレン,0.0,6,433.0,10.069767441860465,1.672093023255814,26.25581395348837,41.33023255813954,0.4457831325301205
84,84,2021/11/13,高知,晴,5,徳島県うずしお特別,,11,6,6,307.8,11,11,別府真衣,52,ダ1600,重,1,1:53.8,5.5,-20,9-10-10-11,0.0-41.3,44.8,432(-2),,,ミラクルヒッター,0.0,7,486.0,10.340425531914894,2.2999999999999994,7.148936170212766,41.646808510638294,0.45893719806763283
85,85,2021/10/09,高知,晴,7,第6回渡辺逢心特別,,10,8,9,7.0,2.0,2,赤岡修次,56,ダ1300,良,0,1:25.9,0.5,41,3-3-2-2,0.0-40.5,40.5,484(+7),,,ビッグブルー,17.5,1,1419.5,54.59615384615385,0.9346153846153845,62.23076923076923,38.12307692307693,0.5328947368421053
86,86,2021/10/09,高知,晴,8,ふざ天腹筋応援特別,,12,8,11,2.2,1.0,8,西川敏弘,54,ダ1300,良,0,1:27.5,1.0,22,7-7-5-5,0.0-41.1,41.2,461(+7),,,エンパワード,0.0,2,827.5,55.166666666666664,0.9333333333333332,66.2,38.29333333333334,0.5052083333333334
87,87,2021/10/09,高知,晴,8,ふざ天腹筋応援特別,,12,6,8,5.9,4.0,5,倉兼育康,54,ダ1300,良,0,1:27.3,0.8,24,8-8-7-4,0.0-41.1,40.7,422(+2),,,エンパワード,5.0,3,760.0,40.0,1.2578947368421052,47.10526315789474,38.431578947368415,0.5069124423963134
88,88,2021/10/09,高知,晴,8,ふざ天腹筋応援特別,,12,8,12,3.4,2.0,4,赤岡修次,56.0,ダ1300,良,0,1:27.0,0.5,28,2-2-2-3,0.0-41.1,41.3,553(+5),,,エンパワード,7.5,4,1114.9,28.58717948717949,1.7384615384615376,47.76923076923077,39.95897435897435,0.4464751958224543
89,89,2021/10/09,高知,晴,8,ふざ天腹筋応援特別,,12,6,7,230.8,9.0,7,塚本雄大,56.0,ダ1300,良,0,1:27.5,1.0,22,6-6-8-8,0.0-41.1,41.0,476(-5),,,エンパワード,0.0,5,350.5,11.683333333333334,1.3833333333333333,25.933333333333334,40.43666666666666,0.5314685314685315
90,90,2021/10/09,高知,晴,8,ふざ天腹筋応援特別,,12,7,10,22.0,6.0,6,郷間勇太,54,ダ1300,良,0,1:27.4,0.9,23,5-5-6-6,0.0-41.1,41.1,438(-1),,,エンパワード,0.0,6,354.5,13.634615384615385,2.030769230769231,13.038461538461538,42.01538461538461,0.40772532188841204
91,91,2021/10/09,高知,晴,8,ふざ天腹筋応援特別,,12,5,5,218.2,8.0,10,大澤誠志,52,ダ1300,良,0,1:28.3,1.8,12,9-9-11-11,0.0-41.1,41.0,439(-2),,,エンパワード,0.0,7,549.1,7.03974358974359,2.36025641025641,14.064102564102564,40.912820512820495,0.3565459610027855
92,92,2021/10/09,高知,晴,9,C3ー10,,12,7,9,23.3,6.0,10.0,多田羅誠,56,ダ1300,良,0.0,1:27.9,2.7,17.0,9-10-11-10,0.0-40.6,40.5,483(-7),,,スマートマウアー,0.0,8.0,6228.7,103.81166666666667,1.5866666666666662,72.98333333333333,39.57666666666668,0.4956268221574344
93,93,2021/10/09,高知,晴,6,C3ー13,,10,3,3,8.5,2.0,2.0,郷間勇太,56,ダ1300,良,0.0,1:27.1,1.0,26.0,6-6-7-4,0.0-40.5,40.5,465(-6),,,キャベンディッシュ,17.5,9.0,1263.9,33.26052631578948,1.2842105263157897,51.973684210526315,39.47631578947369,0.571072319201995
94,94,2021/05/08,高知,曇,2,C3ー3,,9,8,9,20.0,5.0,5.0,濱尚美,52,ダ1400,不,-20.0,1:33.0,1.6,18.0,3-3-4-3,0.0-39.6,40.7,476(-1),,,エイシンユニコーン,5.0,10.0,950.2,7.0910447761194035,1.5007462686567168,32.3955223880597,41.16417910447763,0.4897338403041825
95,95,2021/07/25,高知,晴,4,右手知りませんか特別,,11,2,2,29.1,7.0,7,多田羅誠,54,ダ1300,良,-8,1:27.7,0.8,11,3-4-4-7,0.0-41.2,41.5,435(-6),,,プチルミエール,0.0,1,908.6999999999999,9.877173913043478,1.3836956521739128,40.02173913043478,40.41739130434782,0.5240893066980024
96,96,2021/07/25,高知,晴,6,C3ー3,,9,4,4,37.9,7.0,3.0,西森将司,54,ダ1400,良,-8.0,1:33.4,0.7,25.0,9-8-8-4,0.0-41.7,40.7,456(-1),,,ギンゴー,10.0,2.0,1002.7,15.6671875,0.9000000000000001,41.796875,39.7796875,0.6620583717357911
97,97,2021/07/25,高知,晴,10,アサガオ特別,,10,2,2,40.3,6.0,5,塚本雄大,54,ダ1400,良,-8,1:33.2,1.7,28,2-2-2-4,0.0-40.4,41.5,471(+1),,,メテオスウォーム,10.0,3,352.6,8.600000000000001,1.3463414634146342,26.26829268292683,40.18048780487805,0.5470297029702971
98,98,2021/07/25,高知,晴,3,C3ー6,,9,4,4,10.9,3.0,2,佐原秀泰,56,ダ1300,良,-8,1:26.9,0.0,21,1-1-1-1,0.0-41.7,41.7,468(-1),,,スイートクラス,17.5,4,350.0,4.929577464788732,1.5394366197183105,24.929577464788732,41.0718309859155,0.5310344827586206
99,99,2021/07/25,高知,晴,4,右手知りませんか特別,,11,8,10,13.4,4.0,4,宮川実,54,ダ1300,良,-8,1:27.3,0.4,16,4-3-2-2,0.0-41.2,41.5,486(-4),,,プチルミエール,7.5,5,227.0,5.973684210526316,1.4710526315789476,35.078947368421055,40.20789473684211,0.5727699530516432
100,100,2021/07/25,高知,晴,5,C3ー4,,10,7,8,10.1,4.0,10,妹尾将充,53,ダ1300,良,-8,1:29.5,3.4,-11,4-4-5-10,0.0-41.8,44.1,460(-1),,,エスシーヴァローナ,0.0,6,251.5,10.06,1.9040000000000001,15.72,41.908,0.5085470085470085
101,101,2021/07/25,高知,晴,2,C3ー7,,10,7,7,37.0,6.0,7,倉兼育康,56,ダ1300,良,-8,1:27.5,2.4,14,10-10-10-8,0.0-40.3,40.5,470(-6),,,アポロダーウィン,0.0,7,185.6,3.948936170212766,1.997872340425532,15.085106382978724,40.27659574468085,0.444
102,102,2021/07/25,高知,晴,4,右手知りませんか特別,,11,3,3,20.8,6.0,6,木村直輝,54,ダ1300,良,-8,1:27.7,0.8,11,5-5-5-5,0.0-41.2,41.5,475(+2),,,プチルミエール,0.0,8,258.29999999999995,10.331999999999999,1.5439999999999998,30.88,40.496,0.5767634854771784
103,103,2021/07/25,高知,晴,4,右手知りませんか特別,,11,5,5,30.0,8.0,3,岡遼太郎,53,ダ1300,良,-8,1:27.1,0.2,18,1-2-3-3,0.0-41.2,41.2,483(-2),,,プチルミエール,10.0,9,284.0,9.161290322580646,1.4806451612903229,30.548387096774192,40.53225806451613,0.546583850931677
104,104,2021/07/25,高知,晴,10,アサガオ特別,,10,7,8,69.9,9.0,7,濱尚美,50,ダ1400,良,-8,1:34.3,2.8,15,4-3-7-7,0.0-40.4,42.3,442(0),,,メテオスウォーム,0.0,10,232.39999999999998,10.104347826086956,2.152173913043478,24.08695652173913,41.48260869565218,0.5022222222222222
105,105,2021/07/25,高知,晴,10,アサガオ特別,,10,7,7,98.3,10.0,8,岡遼太郎,53,ダ1400,良,-8,1:34.4,2.9,14,3-6-9-10,0.0-40.4,41.7,494(0),,,メテオスウォーム,0.0,11,207.5,9.431818181818182,1.6772727272727275,23.954545454545453,41.21818181818182,0.5520361990950227
106,106,2021/07/25,高知,晴,6,C3ー3,,9,6,6,8.5,4.0,9,郷間勇太,54,ダ1400,良,-8,1:35.9,3.2,-2,2-3-3-8,0.0-41.7,44.1,454(-4),,,ギンゴー,0.0,12,265.2,8.84,1.7300000000000004,28.233333333333334,41.05999999999999,0.46366782006920415
107,107,2021/07/24,高知,晴,2,C2ー9,,8,8,8,29.6,5.0,4,妹尾将充,55,ダ1300,稍,-7,1:27.5,1.2,15,5-3-3-4,0.0-41.4,42.3,443(-3),,,アワジノルーキー,9.0,1,552.0999999999999,17.253124999999997,1.35625,29.90625,40.615624999999994,0.584717607973422
108,108,2021/07/24,高知,晴,2,C2ー9,,8,4,4,3.5,2.0,6,宮川実,56,ダ1300,稍,-7,1:28.3,2.0,5,1-1-1-2,0.0-41.4,43.4,467(-5),,,アワジノルーキー,0.0,2,364.0,20.22222222222222,0.8444444444444446,43.833333333333336,39.199999999999996,0.6428571428571429
109,109,2021/07/24,高知,晴,6,C2ー6,,10,4,4,3.9,2.0,7,林謙佑,54,ダ1300,稍,-7,1:27.9,2.2,10,2-2-3-6,0.0-40.8,42.8,447(+5),,,ペイシャフラッシュ,0.0,3,644.3,9.337681159420288,1.5579710144927539,40.18840579710145,40.44492753623187,0.5951612903225807
110,110,2021/07/24,高知,晴,3,C2ー8,,10,8,9,3.7,2.0,6,郷間勇太,54,ダ1300,稍,-7,1:27.6,1.5,13,2-2-2-3,0.0-40.7,42.0,463(+1),,,メイショウイヤサカ,0.0,4,687.5,28.645833333333332,1.4458333333333335,41.5,40.14166666666667,0.55893536121673
111,111,2021/07/24,高知,晴,6,C2ー6,,10,6,6,23.2,7.0,4,西森将司,56,ダ1300,稍,-7.0,1:27.1,1.4,19.0,9-9-9-7,0.0-40.8,39.7,500(+5),,,ペイシャフラッシュ,9.0,5,1538.3999999999999,9.496296296296295,1.475308641975309,31.24074074074074,40.587037037037035,0.4727868852459016
112,112,2021/07/24,高知,晴,7,C2ー5,,11,7,9,38.5,9.0,7,大澤誠志,54,ダ1300,稍,-7,1:27.9,2.4,10,4-4-4-5,0.0-40.0,41.9,437(+2),,,スペシャルボス,0.0,6,426.0,10.65,2.1074999999999995,8.325,41.522499999999994,0.5198863636363636
113,113,2021/07/24,高知,晴,8,C2ー4,,10,6,6,36.6,8.0,6,永森大智,56,ダ1300,稍,-7,1:26.9,1.4,22,6-6-6-5,0.0-41.3,41.7,477(+3),,,シャーベットフィズ,0.0,7,4535.2,96.49361702127659,0.874468085106383,52.787234042553195,38.57234042553193,0.6116504854368932
114,114,2021/07/24,高知,晴,10,修次さん応援特別,,9,4,4,158.4,9.0,4,郷間勇太,54,ダ1300,稍,-7,1:26.9,1.8,22,9-8-9-7,0.0-40.2,40.7,513(-1),,,マイネルラック,9.0,8,1755.1,39.88863636363636,1.1613636363636366,49.0,39.649999999999984,0.5363984674329502
115,115,2021/07/24,高知,晴,7,C2ー5,,11,7,8,7.5,4.0,5,塚本雄大,56,ダ1300,稍,-7,1:27.6,2.1,13,5-5-5-6,0.0-40.0,41.6,456(+2),,,スペシャルボス,6.0,9,479.20000000000005,7.372307692307693,1.3923076923076922,32.0,40.6753846153846,0.5409836065573771
116,116,2021/07/24,高知,晴,4,C2ー7,,10,8,10,82.3,7.0,5,嬉勝則,56,ダ1300,稍,-7.0,1:26.8,1.8,23.0,5-5-6-6,0.0-39.3,40.1,488(+5),,,トーセンジェイク,6.0,10,2097.4,22.797826086956523,1.227173913043478,44.78260869565217,40.089130434782604,0.5998080614203455
117,117,2021/07/24,高知,晴,1,C3ー2,,8,4,4,8.7,3.0,3,西森将司,56,ダ1400,稍,-7,1:34.8,2.5,11,8-8-8-6,0.0-40.6,41.5,480(-2),,,トーセンアミ,10.0,11,1349.0,24.527272727272727,2.3436363636363637,41.018181818181816,39.850909090909084,0.3660245183887916
118,118,2021/07/24,高知,晴,9,大逆転裁判大好き特別,,10,8,10,36.2,7.0,8,岡遼太郎,53,ダ1300,稍,-7,1:27.3,1.7,17,6-8-8-8,0.0-41.0,41.4,513(-5),,,カドフィール,0.0,12,4137.0,48.104651162790695,1.2569767441860467,45.74418604651163,39.91976744186047,0.5875527426160337
119,119,2021/02/16,高知,晴,10,どんぐり湖特別,,8,8,8,38.1,6.0,8,山崎雅由,56,ダ1600,不,-15.0,1:47.5,2.5,24.0,1-1-1-3,0.0-41.2,43.7,543(-1),,,バーントシェンナ,0.0,1,2959.0,72.17073170731707,1.0439024390243903,58.292682926829265,39.58048780487805,0.5613305613305614
120,120,2021/03/01,高知,曇,7,なで厩・祝一周年特別,,9,7,7,6.7,4.0,7,倉兼育康,56,ダ1600,不,-15.0,1:48.3,1.2,17.0,4-4-5-6,0.0-41.1,41.4,504(+4),,,ハッシュタグ,0.0,2,1076.7,15.833823529411765,1.0779411764705884,41.98529411764706,40.45882352941177,0.616
121,121,2021/03/01,高知,曇,7,なで厩・祝一周年特別,,9,2,2,4.0,3.0,5,西川敏弘,56,ダ1600,不,-15.0,1:47.5,0.4,24.0,3-3-4-5,0.0-41.1,40.8,483(-3),,,ハッシュタグ,9.0,3,1251.3999999999999,8.690277777777776,1.20625,41.458333333333336,40.23194444444445,0.5385164051355207
122,122,2021/03/01,高知,曇,7,なで厩・祝一周年特別,,9,8,8,60.4,8.0,9,山崎雅由,56,ダ1600,不,-15.0,1:49.7,2.6,3.0,7-6-7-8,0.0-41.1,42.6,520(-3),,,ハッシュタグ,0.0,4,9068.0,177.80392156862746,0.9058823529411764,79.23529411764706,36.39607843137255,0.5795246800731262
123,123,2021/02/09,高知,晴,10,白皇山特別,,9,4,4,102.6,9.0,9,塚本雄大,54,ダ1600,稍,10.0,1:49.9,2.7,26.0,5-5-5-8,0.0-42.2,44.0,450(-1),,,ロックスピリット,0.0,5,762.8,23.115151515151513,1.0515151515151515,47.696969696969695,40.42424242424243,0.6140350877192983
124,124,2021/03/01,高知,曇,7,なで厩・祝一周年特別,,9,1,1,14.5,5.0,3,畑中信司,56,ダ1600,不,-15.0,1:47.2,0.1,27.0,6-7-6-4,0.0-41.1,40.1,472(+4),,,ハッシュタグ,18.0,6,1092.5,14.006410256410257,1.1897435897435897,41.12820512820513,40.05384615384617,0.6101468624833111
125,125,2021/03/01,高知,曇,7,なで厩・祝一周年特別,,9,8,9,197.5,9.0,6,林謙佑,54,ダ1600,不,-15.0,1:48.2,1.1,18.0,8-8-8-7,0.0-41.1,40.8,429(-3),,,ハッシュタグ,0.0,7,1010.5,16.841666666666665,1.3149999999999993,44.85,39.61166666666667,0.514018691588785
126,126,2021/02/24,高知,晴,6,愛媛伊予灘特別,,10,2,2,64.9,9.0,1,林謙佑,54,ダ1400,稍,-4.0,1:33.3,-0.1,31.0,6-6-6-2,0.0-42.4,41.3,504(-3),,,(エイシンビジョン),70.0,8,898.9,15.498275862068965,1.4327586206896554,37.810344827586206,40.743103448275875,0.4944852941176471
127,127,2021/02/23,高知,晴,7,祝横山結衣記念特別,,7,5,5,108.4,7.0,6,石本純也,56,ダ1400,稍,-1.0,1:34.9,1.9,16.0,7-7-7-7,0.0-41.4,41.0,502(+1),,,ソングオブファイア,0.0,9,3260.0,29.636363636363637,1.5645454545454553,48.163636363636364,39.306363636363656,0.4690721649484536
128,128,2021/02/23,高知,晴,10,伊与木川特別,,10,8,9,159.2,10.0,9,西森将司,54,ダ1400,稍,-1.0,1:34.7,3.2,18.0,1-1-1-4,0.0-40.2,43.4,486(-1),,,ファンキーゴールド,0.0,10,4516.8,65.4608695652174,1.004347826086957,53.94202898550725,39.66666666666666,0.6070528967254408
129,129,2021/02/21,高知,晴,2,3歳ー1,,9,2,2,1.3,1.0,1,赤岡修次,54,ダ1400,重,2,1:34.1,-0.8,28,2-2-2-1,0.0-41.8,41.7,484(-1),,,(ジョウショーハニー),50.0,1,200.0,20.0,1.01,40.0,39.980000000000004,0.4956521739130435
130,130,2021/02/21,高知,晴,1,3歳ー2,,8,4,4,1.3,1.0,1,宮川実,56,ダ1400,重,2,1:34.9,-0.9,19,2-2-1-1,0.0-42.5,42.5,474(-5),,,(ヴォスペランツァ),50.0,2,135.0,16.875,1.2625,39.75,40.425000000000004,0.5058823529411764
131,131,2021/02/21,高知,晴,2,3歳ー1,,9,3,3,63.8,8.0,7,林謙佑,56,ダ1400,重,2,1:36.2,2.1,4,5-5-5-6,0.0-41.8,42.9,439(+2),,,サンシェリダン,0.0,3,60.0,4.615384615384615,2.276923076923077,2.0,42.3,0.25471698113207547
132,132,2021/02/21,高知,晴,2,3歳ー1,,9,1,1,79.1,9.0,9,山崎雅由,54,ダ1400,重,2,1:36.4,2.3,2,1-1-1-2,0.0-41.8,44.1,412(+1),,,サンシェリダン,0.0,4,212.5,14.166666666666666,1.2066666666666666,0.2,41.919999999999995,0.47572815533980584
133,133,2021/02/21,高知,晴,2,3歳ー1,,9,6,6,14.2,5.0,8,倉兼育康,54,ダ1400,重,2,1:36.2,2.1,4,9-9-8-8,0.0-41.8,41.6,449(-2),,,サンシェリダン,0.0,5,95.0,10.555555555555555,1.5222222222222221,26.11111111111111,40.95555555555555,0.4945054945054945
134,134,2021/02/21,高知,晴,2,3歳ー1,,9,5,5,11.5,3.0,2,永森大智,54,ダ1400,重,2,1:34.9,0.8,19,6-6-6-4,0.0-41.8,41.2,448(-9),,,サンシェリダン,17.5,6,87.5,8.75,1.2200000000000002,35.5,39.54,0.42105263157894735
135,135,2021/02/14,高知,曇,3,3歳ー1,,9,6,6,88.7,9.0,9,妹尾浩一,54,ダ1300,良,8,1:30.1,2.8,-2,9-9-9-9,0.0-40.3,41.4,426(0),,,ブレスロガール,0.0,7,99.5,8.291666666666666,2.158333333333333,10.916666666666666,40.34166666666667,0.35185185185185186
136,136,2020/12/13,高知,晴,11,白猪谷特別,,11,4,4,4.2,2,3,郷間勇太,56,ダ1600,良,3,1:47.6,0.4,41,10-11-8-3,0.0-41.8,41.1,534(+4),,,プライムコード,18.0,1,1844.0,73.76,1.2239999999999998,72.48,38.244,0.5393258426966292
137,137,2020/12/13,高知,晴,7,やまぐち和牛燦特別,,11,1,1,6.5,3,2,西川敏弘,56,ダ1400,良,3,1:31.7,0.0,55,2-2-2-2,0.0-40.9,40.7,494(+1),,,バーミーズ,24.5,2,578.6,15.226315789473684,0.5789473684210528,42.5,40.27105263157896,0.7337110481586402
138,138,2020/12/13,高知,晴,9,C1ー4,,11,7,8,2.2,1,1,宮川実,54,ダ1400,良,3.0,1:31.6,-1.3,57.0,1-1-1-1,0.0-40.1,40.1,443(+5),,,(アウグローニ),70.0,3,1876.8,64.71724137931034,0.7068965517241378,64.89655172413794,39.62068965517241,0.7142857142857143
139,139,2020/12/13,高知,晴,6,C1ー5,,10,2,2,5.4,4.0,1.0,林謙佑,56,ダ1400,良,3.0,1:33.6,-0.3,34.0,6-4-4-1,0.0-41.7,41.1,512(0),,,(レッドローズキング),70.0,4.0,1886.9,30.932786885245903,0.7540983606557381,56.32786885245902,38.778688524590166,0.6838124054462935
140,140,2020/12/13,高知,晴,9,C1ー4,,11,8,11,22.1,5,2,山崎雅由,56,ダ1400,良,3,1:32.9,1.3,42,2-2-2-3,0.0-40.1,41.2,498(+4),,,モーンストルム,24.5,5,385.5,13.293103448275861,0.5517241379310345,33.51724137931034,40.1448275862069,0.7938931297709924
141,141,2020/12/20,高知,晴,2,C1イC2イ混合,,9,4,4,1.2,1,1,赤岡修次,54,ダ1300,良,9,1:25.8,-0.3,51,1-1-1-1,0.0-39.7,39.7,451(+1),,,(エアマエル),20.0,6,467.5,20.32608695652174,0.7869565217391304,34.69565217391305,40.00869565217391,0.7102803738317757
142,142,2020/12/13,高知,晴,11,白猪谷特別,,11,8,11,118.0,9.0,5,多田羅誠,56,ダ1600,良,3,1:48.4,1.2,34,11-10-7-7,0.0-41.8,41.8,495(+1),,,プライムコード,9.0,7,814.5,23.271428571428572,1.197142857142857,28.542857142857144,40.88857142857143,0.649546827794562
143,143,2020/12/13,高知,晴,6,C1ー5,,10,3,3,86.0,7.0,2,西川敏弘,56,ダ1400,良,3.0,1:33.9,0.3,31.0,8-8-8-4,0.0-41.7,40.7,484(+1),,,ビッグウェーブ,24.5,8,1098.4,7.959420289855073,1.232608695652174,41.81884057971015,40.236231884058,0.5321033210332103
144,144,2020/12/13,高知,晴,11,白猪谷特別,,11,3,3,133.7,10.0,4,林謙佑,56,ダ1600,良,3,1:48.0,0.8,38,4-4-4-5,0.0-41.8,42.3,466(-5),,,プライムコード,13.5,9,838.2000000000002,11.974285714285717,0.9885714285714287,50.55714285714286,39.282857142857125,0.6273932253313697
145,145,2020/12/20,高知,晴,2,C1イC2イ混合,,9,8,9,24.3,4.0,2,山崎雅由,56,ダ1300,良,9,1:26.1,0.3,47,2-2-2-2,0.0-39.7,39.8,479(+5),,,ラブミーアーサー,7.0,10,489.2,6.115,1.5250000000000001,29.0125,40.55500000000001,0.46433203631647213
146,146,2020/12/13,高知,晴,9,C1ー4,,11,2,2,23.4,6.0,3.0,郷間勇太,56,ダ1400,良,3.0,1:33.0,1.4,41.0,2-3-3-2,0.0-40.1,41.3,473(+1),,,モーンストルム,14.0,11.0,650.0,29.545454545454547,1.5,36.77272727272727,40.74999999999999,0.5190476190476191
147,147,2020/11/03,門別,晴,10,門別競馬場の町!日高,,12,6,8,13.0,5.0,1,黒澤愛斗,57,ダ1200,不,-24.0,1:12.5,-0.4,72.0,11-9,0.0-37.6,36.3,466(+2),,,(ルナクレア),80.0,1,845.6,23.48888888888889,0.5000000000000001,61.19444444444444,38.10833333333333,0.7384615384615385
148,148,2020/11/22,高知,晴,11,大滝山特別,,11,7,8,20.2,4.0,9,郷間勇太,56,ダ1300,不,-10.0,1:25.3,2.1,38.0,5-5-4-6,0.0-38.7,40.3,483(-5),,,ブレイヴコール,0.0,2,1001.0,27.805555555555557,0.9555555555555555,48.25,39.125,0.6701030927835051
149,149,2020/11/05,門別,晴,12,道営記念〔H1〕(G),,12,6,7,66.8,9.0,10,五十嵐冬,56,ダ2000,重,-23.0,2:09.2,2.0,70.0,11-9-10-9,0.0-40.2,41.0,526(-6),,,クインズサターン,0.0,3,1685.0,62.407407407407405,0.8185185185185185,72.62962962962963,39.37407407407408,0.6848739495798319
150,150,2020/11/15,高知,晴,9,岩崎周吾生誕特別,,10,8,9,1.9,1.0,1,赤岡修次,56.0,ダ1600,重,-3.0,1:46.5,-0.7,46.0,4-3-2-1,0.0-41.2,41.0,484(-7),,,(マッサンゴールド),60.0,4,13114.5,262.29,0.8740000000000003,89.36,38.09000000000001,0.6796747967479675
151,151,2020/11/22,高知,晴,10,Bー3,,10,7,8,4.3,2.0,4.0,永森大智,56,ダ1300,不,-10.0,1:25.0,0.8,42.0,6-7-6-5,0.0-39.9,39.8,428(-3),,,フォリオール,10.5,5.0,2042.4,29.177142857142858,1.074285714285714,42.4,39.32285714285714,0.5677506775067751
152,152,2020/11/22,高知,晴,10,Bー3,,10,6,6,9.4,3.0,8,倉兼育康,56,ダ1300,不,-10.0,1:25.7,1.5,33.0,9-8-9-9,0.0-39.9,39.8,507(-8),,,フォリオール,0.0,6,776.5,6.162698412698413,1.396825396825397,34.76984126984127,40.50634920634923,0.5128865979381443
153,153,2020/11/22,高知,晴,10,Bー3,,10,1,1,13.4,5.0,6,塚本雄大,54,ダ1300,不,-10.0,1:25.4,1.2,37.0,1-1-1-2,0.0-39.9,41.1,486(-5),,,フォリオール,0.0,7,4503.3,71.48095238095239,0.8634920634920636,57.12698412698413,39.37142857142856,0.633423180592992
154,154,2020/11/22,高知,晴,10,Bー3,,10,8,9,100.8,9.0,5,西川敏弘,56,ダ1300,不,-10.0,1:25.2,1.0,39.0,8-9-8-7,0.0-39.9,39.4,476(+3),,,フォリオール,7.0,8,6723.0,68.60204081632654,1.6183673469387752,58.08163265306123,39.039795918367346,0.49008498583569404
155,155,2020/11/22,高知,晴,10,Bー3,,10,3,3,22.9,7.0,9.0,佐原秀泰,54,ダ1300,不,-10.0,1:25.8,1.6,32.0,5-4-4-6,0.0-39.9,40.8,419(-2),,,フォリオール,0.0,9.0,658.5,12.663461538461538,1.0673076923076925,25.634615384615383,40.70384615384615,0.612691466083151
156,156,2020/11/22,高知,晴,5,愛媛県いしづち特別,,12,8,12,104.6,11.0,9,別府真衣,54,ダ1300,不,-10.0,1:26.2,1.6,27.0,10-10-9-9,0.0-39.3,39.2,476(+5),,,ミュッセン,0.0,10,1314.5,17.763513513513512,1.335135135135135,42.527027027027025,40.27702702702702,0.5440340909090909
157,157,2020/11/22,高知,晴,10,Bー3,,10,4,4,65.3,8.0,7,林謙佑,54,ダ1300,不,-10.0,1:25.7,1.5,33.0,7-6-7-8,0.0-39.9,40.4,442(-1),,,フォリオール,0.0,11,1001.5,19.637254901960784,1.1411764705882355,49.31372549019608,39.30000000000001,0.551056338028169
158,158,2020/10/24,高知,晴,5,Bー2,,11,6,7,333.5,11.0,11,石本純也,56,ダ1400,不,-15.0,1:33.8,3.3,14.0,10-11-11-11,0.0-39.2,39.8,506(+7),,,トウカイエクレール,0.0,12,3260.0,32.277227722772274,1.4386138613861388,51.366336633663366,39.1,0.4944954128440367
159,159,2020/09/05,高知,晴,8,わたちゃん十周年特別,,10,2,2,95.5,7,6,別府真衣,54,ダ1300,不,-5,1:28.0,3.8,10,5-5-5-6,0.0-40.5,42.5,463(+2),,,リョウランプリーモ,0.0,1,349.2999999999999,8.51951219512195,1.275609756097561,24.51219512195122,41.15121951219513,0.5960099750623441
160,160,2020/09/05,高知,晴,6,C3ー13,,11,4,4,210.3,11.0,7,木村直輝,56,ダ1300,不,-5,1:28.1,2.4,9,5-5-5-5,0.0-40.2,42.0,462(-1),,,ケンユキノオー,0.0,2,140.20000000000002,3.5050000000000003,2.1625000000000005,12.175,42.005,0.4034653465346535
161,161,2020/09/05,高知,晴,7,C3ー12,,11,6,7,91.4,8,6,山崎雅由,54,ダ1300,不,-5,1:27.4,1.4,18,7-7-8-10,0.0-41.8,41.2,474(-1),,,パーフェクトウェイ,0.0,3,249.49999999999997,3.4652777777777772,1.8583333333333334,30.041666666666668,40.111111111111114,0.44510385756676557
162,162,2020/09/05,高知,晴,6,C3ー13,,11,8,10,35.8,6.0,9,石本純也,54,ダ1300,不,-5.0,1:28.6,2.9,3.0,7-7-7-7,0.0-40.2,41.9,499(+4),,,ケンユキノオー,0.0,4,133.6,3.34,2.0025000000000004,13.275,41.3175,0.4271604938271605
163,163,2020/09/05,高知,晴,7,C3ー12,,11,2,2,193.2,10.0,7,石本純也,54,ダ1300,不,-5,1:27.7,1.7,14,8-11-11-11,0.0-41.8,40.7,434(-6),,,パーフェクトウェイ,0.0,5,286.7,11.468,1.9839999999999998,25.88,40.872,0.4197080291970803
164,164,2020/09/12,高知,曇,1,C3イ,,11,5,6,42.7,7,7,西森将司,54,ダ1300,不,-21,1:29.3,2.4,-21,8-8-9-9,0.0-41.5,41.6,417(+1),,,ルートサブロク,0.0,6,88.10000000000001,1.6942307692307694,2.5019230769230765,-0.9038461538461539,40.99807692307694,0.38671875
165,165,2020/09/05,高知,晴,8,わたちゃん十周年特別,,10,7,7,211.5,10.0,7,西森将司,56,ダ1300,不,-5,1:28.3,4.1,7,8-8-8-8,0.0-40.5,41.5,460(+2),,,リョウランプリーモ,0.0,7,134.2,2.096875,2.1406250000000013,10.671875,41.75625,0.4348484848484849
166,166,2020/08/23,高知,晴,8,C3ー15,,10,8,11,37.2,6.0,2,嬉勝則,54,ダ1300,良,4.0,1:28.9,2.1,9.0,4-4-4-3,0.0-40.8,42.1,441(+4),,,パーフェクトウェイ,14.0,8,1421.6,10.851908396946564,1.990076335877863,19.282442748091604,41.25038167938931,0.38836363636363636
